epoch,loss_d,loss_g
1186,0.17186506676512794,5.5352113311355176
1187,0.17175089306122548,5.584622305792731
1188,0.17100751158353444,5.607555975785127
1189,0.17073225431345604,5.622982476208661
1190,0.17059611972119357,5.652240463205286
1191,0.17187005100218025,5.548626055588594
1192,0.17272091536103068,5.504810294589481
1193,0.17244798951857798,5.513542510367729
1194,0.17174146022345568,5.567618208962518
1195,0.17083056673810287,5.605359058122377
1196,0.17050452268606908,5.641539902300448
1197,0.17057826450547656,5.666419003460859
1198,0.1700197832809912,5.696238691742356
1199,0.17073529475444071,5.6398985321457324
1200,0.1712218376027571,5.6332084939286515
1201,0.17130924217604301,5.589227070679536
1202,0.1705717678005631,5.641077660225533
1203,0.17012278493997213,5.68039980450192
1204,0.17054036863752314,5.688344858788155
1205,0.172254031977138,5.530041797741039
1206,0.17153691057417844,5.582261130616471
1207,0.17130646572725192,5.598531768128678
1208,0.17087719529061704,5.624586363096495
1209,0.17062149700280782,5.629685852978681
1210,0.17198136509270281,5.53937495721353
1211,0.17236373271491076,5.553871760497222
1212,0.17144465768659436,5.577970691629358
1213,0.17061108270206968,5.638715434718776
1214,0.17054214912491875,5.653797259201875
1215,0.17032476796491727,5.686594338030429
1216,0.17055143738115155,5.688990464081636
1217,0.1715882909861771,5.592062595728281
1218,0.1715198547856228,5.620975558822219
1219,0.1708471809287329,5.625367390142904
1220,0.1704513263460752,5.676089170816782
1221,0.17085724344124664,5.642751455307007
1222,0.17028004172685984,5.720405913688041
1223,0.1703813523054123,5.693923486245645
1224,0.17109629350739555,5.622487963856877
1225,0.1708127526012627,5.642576095220205
1226,0.17051957366434303,5.6552250449721875
1227,0.17036907314448743,5.69517386926187
1228,0.1705667593994656,5.680686783146214
1229,0.1726482802548924,5.514348474708763
1230,0.1728110629561785,5.510821052499719
1231,0.1717557188224148,5.571352842691782
1232,0.17088917683105212,5.632882614393492
1233,0.17018713842372638,5.685476580181637
1234,0.1702607330438253,5.7150348521567675
1235,0.17130789825239698,5.622465488072988
1236,0.17145334164033066,5.616878606177665
1237,0.1706144187498737,5.654516181430301
1238,0.1704332596949629,5.6696147467639
1239,0.16982125732544306,5.7256793589205355
1240,0.17007829913416425,5.70214666547002
1241,0.17020586334370277,5.737518800271524
1242,0.1702482003617931,5.7025601283924
1243,0.1705799531695005,5.698855296985523
1244,0.1705715746895687,5.68205662675806
1245,0.1707124315403603,5.661707678356686
1246,0.17273787630570903,5.55670419899193
1247,0.17340584381206617,5.483989850894825
1248,0.1719039205361057,5.564385343242336
1249,0.17069525754935033,5.63848225490467
1250,0.17014003565182556,5.712809846207902
1251,0.17017107940203435,5.726016515010112
1252,0.17021632154245633,5.71252906000292
1253,0.17034254625842377,5.702540049681792
1254,0.17036552606402217,5.710262143934095
1255,0.1705315868194039,5.676721824182047
1256,0.1705922236716425,5.6964113067936255
1257,0.17089212967737302,5.6615173687806
1258,0.17045658001223127,5.695256465190166
1259,0.17025622705350052,5.712468469465101
1260,0.17131974527964722,5.637051466349009
1261,0.1717637229610134,5.615781126795588
1262,0.17117918182063746,5.6126118157361
1263,0.17093935870640986,5.6466034425271525
1264,0.17065570624293508,5.6801614245852905
1265,0.17005020802890933,5.732268739391017
1266,0.16945809307130608,5.784436631847072
1267,0.16898379495015015,5.8094805253518595
1268,0.16921832573574944,5.811307572029732
1269,0.16984083281980977,5.740521263431859
1270,0.17037778669917905,5.720885818069045
1271,0.17102998474965225,5.656140991159387
1272,0.17171206083652135,5.621052271610981
1273,0.17205229723775708,5.595091735994494
1274,0.1729773647479109,5.508314538646388
1275,0.1723933896502933,5.561177910985173
1276,0.17120840803191467,5.617426382528769
1277,0.1700203632180755,5.720080452996331
1278,0.16949305461870656,5.7624070902128475
1279,0.16908432784918193,5.806404339300619
1280,0.169178143747755,5.811934136055611
1281,0.16940958697248149,5.797957723205154
1282,0.1702853980902079,5.744404038867435
1283,0.17172038837059125,5.635492814553751
1284,0.1717206871992833,5.622627193863328
1285,0.17094241586085912,5.675197511105924
1286,0.1706730076992834,5.664162017203666
1287,0.17011291815622434,5.716918855100064
1288,0.16955839621054158,5.783373890696345
1289,0.17024865041713458,5.716581531473108
1290,0.17089042087664474,5.697726610544565
1291,0.17068028168098345,5.688175375397141
1292,0.17064297461026423,5.687641904160783
1293,0.1702920895170521,5.716859985042262
1294,0.1703627151814667,5.69964303841462
1295,0.1703264294443904,5.717317832482828
1296,0.17013889450479197,5.745382205860035
1297,0.17016193492187037,5.744997424048346
1298,0.1701639212063841,5.710508668744886
1299,0.16994490393915693,5.751597398036235
1300,0.17061779064101143,5.7047230746295
1301,0.17083637456636172,5.690568865956487
1302,0.17082393854051023,5.680231964265978
1303,0.17034742779828407,5.739769793845512
1304,0.17036345903132413,5.733881151353991
1305,0.17105875003176765,5.650521793880978
1306,0.17105410086947517,5.668274718361932
1307,0.17025351182029053,5.725646876000069
1308,0.17032405049414248,5.73721237440367
1309,0.1706543397661802,5.70475393372613
1310,0.1704242593936018,5.720680977847125
1311,0.17027689395724116,5.733433085518914
1312,0.1706781258454194,5.707190152761099
1313,0.1707974243405703,5.707261742772283
1314,0.1707220327209782,5.706551584037575
1315,0.17049810370883425,5.7060565561861605
1316,0.17031780368572957,5.741802035151301
1317,0.17043942696339376,5.723707424627768
1318,0.17060551711836378,5.7198316793184025
1319,0.17031414162468267,5.75295750514881
1320,0.17070778116986557,5.677609997826654
1321,0.17019574444841695,5.7739098072052
1322,0.17022526586377942,5.725497890163112
1323,0.16999234359812093,5.765372592049676
1324,0.16970452686419357,5.777114513758066
1325,0.16935400805763295,5.829894871325107
1326,0.16934925619814847,5.819022494393426
1327,0.17016161978244781,5.78024199202254
1328,0.17118728221268267,5.684266025955613
1329,0.17146201351204435,5.613273324193181
1330,0.17086257906378927,5.689611177186708
1331,0.17071612863927274,5.715038905272612
1332,0.17089530523564364,5.705785474261722
1333,0.1700306045445236,5.747621748898481
1334,0.16983631535156354,5.787322907834439
1335,0.1700106222887297,5.767959085670677
1336,0.16976635178198685,5.7965706747931405
1337,0.1698224323021399,5.7692884174553125
1338,0.17020256334059947,5.755691792513873
1339,0.17057697575640035,5.743099264196448
1340,0.1706963137194917,5.721102849857227
1341,0.1700203837575139,5.765960609590685
1342,0.1704399986444293,5.750754092190717
1343,0.17061956810790138,5.699836434544744
1344,0.17061603008895307,5.71058826833158
1345,0.17103040741907583,5.701788064595815
1346,0.17041575324696465,5.7420641216071875
1347,0.17078191847414584,5.700229825200261
1348,0.1706012058499697,5.731888319994952
1349,0.1700945361643224,5.742383750709328
1350,0.17051787875794075,5.735203401462452
1351,0.17027868249931852,5.748806193068221
1352,0.16977748335213275,5.784966333492382
1353,0.16955918919395757,5.82544241080413
1354,0.16961085393622116,5.801891552435385
1355,0.16948876066787824,5.8216884651699585
1356,0.16926066275383975,5.866615720697351
1357,0.1695429708909344,5.842686247181248
1358,0.1694920703365996,5.821835923839259
1359,0.16946719123705015,5.857586931537938
1360,0.1700863727443927,5.783358644794774
1361,0.17088306574402629,5.710087157584526
1362,0.17105670414260915,5.696377683330226
1363,0.17068912874202471,5.718537704364674
1364,0.17037268868974736,5.749290311658704
1365,0.17010565665928093,5.733985230729386
1366,0.16992831149616758,5.813072874739364
1367,0.1703871250958056,5.75129924593745
1368,0.1699878674101185,5.786690931062441
1369,0.1695365617806847,5.819091152500462
1370,0.16978422874534452,5.7930941710600985
1371,0.1706215413035573,5.74778058077838
1372,0.17104877189204498,5.722823574736312
1373,0.17173766707246368,5.645142684111724
1374,0.1710776368508468,5.704497807734722
1375,0.1700486440110851,5.741504559645781
1376,0.16958278196083532,5.824375874287373
1377,0.16950987802969442,5.813294552467965
1378,0.1690920702106244,5.854871872309092
1379,0.17006973237604708,5.790442866248053
1380,0.23767449203375224,5.7312279246948865
1381,0.23211267771753105,4.309918616269086
1382,0.1750428585990055,4.7714238553433805
1383,0.16869395185966748,5.159016229010917
1384,0.1664832125644426,5.383055145676072
1385,0.16545835399144404,5.548601337381311
1386,0.16492915757604548,5.691508486464217
1387,0.16463955673011574,5.789643042796367
1388,0.16442226618528366,5.887268227499884
1389,0.16427821363951708,5.969649946367419
1390,0.16416033739979202,6.034457844656867
1391,0.1640747956730224,6.09203078940108
1392,0.1640002181803858,6.143040850355819
1393,0.16393360878164703,6.208444163605973
1394,0.1638885241102528,6.2493418358467725
1395,0.16386289854307431,6.284857163558135
1396,0.1638336638743813,6.340160479416719
1397,0.16390558734938904,6.341714259740469
1398,0.1639920773135649,6.364016513566713
1399,0.16412012077666618,6.401264725504695
1400,0.16445047388205658,6.383252646472003
1401,0.16492680097753937,6.366506782737938
1402,0.16561415328367338,6.29533247689943
1403,0.1666110355306316,6.233375903722402
1404,0.1678840000484441,6.077821370717642
1405,0.168647932845193,6.0357667755436255
1406,0.16918894145134333,5.9630111552573535
1407,0.16957774496561773,5.895311542459436
1408,0.16936721109055183,5.919660078512655
1409,0.16906745329096512,5.948396096358428
1410,0.16892573881793665,5.958593961354849
1411,0.1696717269920014,5.912981677699733
1412,0.1700540827335538,5.848017892322025
1413,0.16953197665311195,5.877217473210515
1414,0.16896733299300476,5.9481741737675025
1415,0.16894006729125977,5.9392936745205445
1416,0.16910406423581614,5.926589759620461
1417,0.16917283973983815,5.922911044713613
1418,0.16945261125629013,5.909645892478324
1419,0.16996705854261243,5.846518381221874
1420,0.17034080503760157,5.8094834572560075
1421,0.1699742191546672,5.8368562556601855
1422,0.17039069956218875,5.787034685547288
1423,0.1703490612877382,5.809795933800775
1424,0.16981799960941882,5.8150315349166455
1425,0.16973488193911476,5.828522701521178
1426,0.1699859586519164,5.830545599396165
1427,0.17019660025835037,5.809085059810329
1428,0.16977232130798134,5.83747759380856
1429,0.16999230694931908,5.824198097796054
1430,0.17002412938588374,5.82006473154635
1431,0.16993985808378942,5.828995150488776
1432,0.16932000904469877,5.853354518477981
1433,0.16888972512773565,5.895182139164692
1434,0.16928514878492099,5.888885356284477
1435,0.1698023841993229,5.819193260089771
1436,0.17052056136968974,5.800514440278749
1437,0.1712561221541585,5.740329781094113
1438,0.17159642198601285,5.7051523440593
1439,0.17037557528631106,5.774468943879411
1440,0.17005420758112058,5.787754580781266
1441,0.16957898035242752,5.845540078910622
1442,0.17006452985712,5.779917762086198
1443,0.17014489765908267,5.8099648243672135
1444,0.16940823157091398,5.845428047953425
1445,0.16905347781406865,5.900934915284853
1446,0.16940804349409566,5.8528597934826
1447,0.16992614800865585,5.8190877695341365
1448,0.17025801277643926,5.814534064885732
1449,0.16988931616415848,5.805302716590263
1450,0.16924776841659803,5.857184422982706
1451,0.16901409323956515,5.896361421894383
1452,0.16888270587534518,5.916860322694521
1453,0.16911376469038628,5.894223135870856
1454,0.16936781962175626,5.8652743648838355
1455,0.16927127519974838,5.877832838006921
1456,0.16971816223215413,5.82517815280605
1457,0.17006964780188896,5.816764180724685
1458,0.1705707591530439,5.783060338046099
1459,0.17046573435938037,5.773906759313635
1460,0.16999590235787468,5.784161567687988
1461,0.16975745176141327,5.8257088403444035
1462,0.16998783901736542,5.810851702818999
1463,0.1698870721298295,5.838147504909618
1464,0.1693658798530295,5.865776641948803
1465,0.16991287006719694,5.83387328482963
1466,0.1704410666952262,5.77113642563691
1467,0.17006579524761922,5.814715733399263
1468,0.16968651115894318,5.828765308534777
1469,0.16963628598967115,5.829996431196058
1470,0.16987325573289716,5.839930276612978
1471,0.16967315448297038,5.829691184533609
1472,0.16934429149369937,5.851716988795513
1473,0.1695815375125086,5.8300767073760165
1474,0.16972200129483198,5.846567302136807
1475,0.1709784821078584,5.7438544518238785
1476,0.17121932434069143,5.7084416956514925
1477,0.1702249634104806,5.813238897839108
1478,0.17052002855249354,5.747342122567667
1479,0.1697428337222821,5.815908921731485
1480,0.168835703988333,5.905598691991858
1481,0.16852868126856313,5.946627681319778
1482,0.16929201822023135,5.860472969106726
1483,0.17008081199349584,5.801257822964643
1484,0.16959471336087664,5.846254928691967
1485,0.16970542375300382,5.8384614506283325
1486,0.16958365951840942,5.87418263022964
1487,0.16941521437586965,5.855884532670717
1488,0.16924415911371643,5.891807279071292
1489,0.16935460551365003,5.88065784041946
1490,0.16987702733761556,5.825933205114828
1491,0.17005657706711744,5.8293084325017155
1492,0.16973714087460492,5.845411893483755
1493,0.16946827378627416,5.871671393110946
1494,0.16946915939852997,5.877867595569508
1495,0.16998502813480995,5.822492741249703
1496,0.17031341992519997,5.818312735170932
1497,0.1699967305805232,5.827818715894544
1498,0.16907781584037318,5.898440303029241
1499,0.16876353383869738,5.921726426562747
1500,0.16865248857317744,5.954702093794539
